region,year,month,latitude,longitude,temperature,precipitation,radiation,soil_moisture,u_wind,v_wind,evaporation
Sahara,2010,9,22.4496,4.6718,32.46,6.717,276.799,0.0222,3.965,-0.006,9.248
Sahara,2010,10,22.4496,4.6718,29.147,18.836,250.874,0.0374,1.58,1.259,10.142
Sahara,2010,11,22.4496,4.6718,24.977,10.116,248.445,0.0436,3.187,0.681,9.602
Sahara,2010,12,22.4496,4.6718,23.668,0.293,233.258,0.0536,3.801,1.369,9.201
Sahara,2011,1,22.4496,4.6718,22.41,1.971,250.003,0.0401,3.817,-0.194,8.91
Sahara,2011,2,22.4496,4.6718,22.971,0.0,284.288,0.02,4.65,-0.363,9.198
Sahara,2011,3,22.4496,4.6718,29.853,0.0,272.761,0.0253,2.483,1.384,8.454
Sahara,2011,4,22.4496,4.6718,30.981,0.0,284.432,0.0208,1.618,2.018,7.44
Sahara,2011,5,22.4496,4.6718,32.443,6.654,313.108,0.02,5.948,-0.502,10.616
Sahara,2011,6,22.4496,4.6718,36.614,9.841,329.624,0.0206,3.109,0.273,11.667
Sahara,2011,7,22.4496,4.6718,36.248,16.537,311.379,0.0424,2.108,-0.798,9.441
Sahara,2011,8,22.4496,4.6718,35.472,7.343,292.71,0.0394,2.56,-0.394,9.679
Sahara,2011,9,22.4496,4.6718,35.489,9.324,279.003,0.0239,2.129,-0.778,11.128
Sahara,2011,10,22.4496,4.6718,30.796,3.554,251.856,0.0267,2.437,0.96,8.418
Sahara,2011,11,22.4496,4.6718,29.122,10.001,254.124,0.0509,2.993,1.098,8.745
Sahara,2011,12,22.4496,4.6718,25.517,4.617,237.624,0.0407,5.588,-0.934,11.258
Sahara,2012,1,22.4496,4.6718,21.721,0.0,233.507,0.02,4.284,-0.538,8.107
Sahara,2012,2,22.4496,4.6718,24.773,0.0,254.819,0.02,3.034,3.074,9.527
Sahara,2012,3,22.4496,4.6718,25.603,0.0,279.574,0.0254,2.997,1.03,7.742
Sahara,2012,4,22.4496,4.6718,28.562,4.481,290.814,0.0358,3.483,-1.328,9.826
Sahara,2012,5,22.4496,4.6718,31.472,7.773,316.484,0.0469,4.786,-0.561,8.495
Sahara,2012,6,22.4496,4.6718,35.796,2.115,343.257,0.02,4.62,0.215,11.151
Sahara,2012,7,22.4496,4.6718,37.951,12.89,322.087,0.0243,5.447,0.207,10.923
Sahara,2012,8,22.4496,4.6718,32.684,11.538,303.51,0.0376,3.017,-0.075,9.7
Sahara,2012,9,22.4496,4.6718,34.695,11.021,277.69,0.0505,3.405,-0.004,10.434
Sahara,2012,10,22.4496,4.6718,27.961,7.931,242.078,0.0332,1.078,0.325,9.908
Sahara,2012,11,22.4496,4.6718,25.824,7.574,264.552,0.0425,2.582,-0.128,8.726
Sahara,2012,12,22.4496,4.6718,22.122,0.768,244.853,0.0424,1.524,-0.318,7.175
Sahara,2013,1,22.4496,4.6718,22.899,6.108,268.049,0.0309,3.001,1.089,7.666
Sahara,2013,2,22.4496,4.6718,22.86,0.0,231.283,0.035,3.281,1.771,8.059
Sahara,2013,3,22.4496,4.6718,24.118,0.504,259.089,0.02,4.263,0.253,9.697
Sahara,2013,4,22.4496,4.6718,27.05,2.03,297.745,0.0331,4.307,1.142,11.685
Sahara,2013,5,22.4496,4.6718,33.448,10.34,308.529,0.023,4.403,-1.005,11.187
Sahara,2013,6,22.4496,4.6718,37.08,11.287,324.406,0.0326,4.111,-0.163,10.34
Sahara,2013,7,22.4496,4.6718,38.712,8.347,314.898,0.0287,5.413,0.057,10.923
Sahara,2013,8,22.4496,4.6718,34.367,8.831,309.069,0.0398,3.63,1.456,11.583
Sahara,2013,9,22.4496,4.6718,35.669,12.401,295.7,0.0378,1.908,1.164,11.019
Sahara,2013,10,22.4496,4.6718,32.355,12.125,276.955,0.049,3.775,-0.885,10.423
Sahara,2013,11,22.4496,4.6718,25.171,5.846,241.574,0.0452,3.383,1.435,5.332
Sahara,2013,12,22.4496,4.6718,23.357,7.81,253.7,0.0483,5.522,0.669,9.212
Sahara,2014,1,22.4496,4.6718,22.794,1.523,233.205,0.0305,2.165,1.028,7.645
Sahara,2014,2,22.4496,4.6718,22.531,0.0,262.551,0.0353,2.143,-0.788,9.329
Sahara,2014,3,22.4496,4.6718,23.937,3.726,296.169,0.0425,4.385,1.209,12.37
Sahara,2014,4,22.4496,4.6718,26.498,1.143,310.985,0.02,4.988,0.461,10.125
Sahara,2014,5,22.4496,4.6718,33.588,2.91,313.5,0.0244,2.571,1.453,10.994
Sahara,2014,6,22.4496,4.6718,38.577,2.484,308.005,0.0221,6.979,1.766,11.098
Sahara,2014,7,22.4496,4.6718,38.637,11.374,305.287,0.0497,3.299,0.409,11.079
Sahara,2014,8,22.4496,4.6718,38.645,5.979,285.43,0.0351,1.048,0.199,11.269
Sahara,2014,9,22.4496,4.6718,34.869,12.634,286.204,0.0658,2.794,0.898,9.95
Sahara,2014,10,22.4496,4.6718,31.435,6.754,274.688,0.0299,5.189,1.093,9.992
Sahara,2014,11,22.4496,4.6718,26.814,6.045,244.588,0.0381,2.658,0.165,6.401
Sahara,2014,12,22.4496,4.6718,24.335,0.0,232.824,0.0399,4.507,-1.275,8.464
Sahara,2015,1,22.4496,4.6718,22.69,1.744,254.47,0.0235,1.041,1.31,7.044
Sahara,2015,2,22.4496,4.6718,20.434,0.366,269.806,0.02,6.303,-0.338,9.091
Sahara,2015,3,22.4496,4.6718,24.171,1.702,278.663,0.02,6.891,0.005,9.084
Sahara,2015,4,22.4496,4.6718,31.454,10.257,313.764,0.0206,3.757,-1.381,11.295
Sahara,2015,5,22.4496,4.6718,31.547,1.787,318.939,0.0233,3.187,2.019,11.188
Sahara,2015,6,22.4496,4.6718,37.895,2.082,341.994,0.02,5.585,2.522,12.59
Sahara,2015,7,22.4496,4.6718,39.548,0.0,317.021,0.0276,4.609,-0.72,11.057
Sahara,2015,8,22.4496,4.6718,33.124,10.652,283.667,0.0505,4.919,0.026,11.198
Sahara,2015,9,22.4496,4.6718,33.674,9.432,268.527,0.0467,1.531,-1.33,9.341
Sahara,2015,10,22.4496,4.6718,29.683,8.089,251.005,0.0608,3.693,0.733,9.726
Sahara,2015,11,22.4496,4.6718,27.504,7.304,245.449,0.0492,1.31,-1.287,8.357
Sahara,2015,12,22.4496,4.6718,22.775,5.319,235.2,0.0468,2.005,0.489,6.212
Sahara,2016,1,22.4496,4.6718,22.58,0.0,244.512,0.02,3.04,1.395,8.189
Sahara,2016,2,22.4496,4.6718,20.603,0.0,242.486,0.02,3.641,1.06,8.336
Sahara,2016,3,22.4496,4.6718,26.904,1.488,277.266,0.02,2.972,-0.821,7.846
Sahara,2016,4,22.4496,4.6718,30.133,2.529,333.147,0.02,3.35,-0.924,9.83
Sahara,2016,5,22.4496,4.6718,33.479,8.38,314.474,0.0278,2.984,-0.901,9.518
Sahara,2016,6,22.4496,4.6718,36.355,7.295,330.589,0.0225,3.197,-1.221,11.53
Sahara,2016,7,22.4496,4.6718,36.956,11.453,332.136,0.0289,2.272,0.483,11.171
Sahara,2016,8,22.4496,4.6718,36.455,6.744,308.135,0.0335,3.084,-1.154,11.177
Sahara,2016,9,22.4496,4.6718,32.849,9.321,281.512,0.02,3.597,1.015,10.455
Sahara,2016,10,22.4496,4.6718,30.176,0.0,270.271,0.0301,2.056,-0.288,9.222
Sahara,2016,11,22.4496,4.6718,27.02,3.048,249.284,0.02,2.249,-1.564,7.19
Sahara,2016,12,22.4496,4.6718,25.334,11.231,237.346,0.043,3.234,0.973,6.53
Sahara,2017,1,22.4496,4.6718,21.141,7.275,230.572,0.0373,3.516,0.783,7.098
Sahara,2017,2,22.4496,4.6718,23.187,3.432,277.115,0.0285,3.45,2.027,8.213
Sahara,2017,3,22.4496,4.6718,24.013,2.537,290.762,0.0293,3.384,-0.948,9.01
Sahara,2017,4,22.4496,4.6718,31.85,0.0,300.053,0.02,2.663,0.748,10.212
Sahara,2017,5,22.4496,4.6718,34.649,1.093,302.511,0.0238,2.893,2.338,12.59
Sahara,2017,6,22.4496,4.6718,39.914,3.24,330.694,0.0274,4.41,0.146,13.144
Sahara,2017,7,22.4496,4.6718,38.001,8.977,303.593,0.0392,3.188,0.965,11.08
Sahara,2017,8,22.4496,4.6718,37.2,8.817,310.366,0.0292,1.754,1.069,9.351
Sahara,2017,9,22.4496,4.6718,32.014,4.375,282.833,0.029,0.941,0.116,10.412
Sahara,2017,10,22.4496,4.6718,29.323,6.338,267.93,0.0439,4.726,-2.273,11.987
Sahara,2017,11,22.4496,4.6718,26.955,14.846,233.206,0.038,3.509,0.225,9.225
Sahara,2017,12,22.4496,4.6718,24.684,2.651,232.593,0.0427,3.192,0.16,9.47
Sahara,2018,1,22.4496,4.6718,23.89,5.872,239.347,0.02,3.322,-0.258,7.777
Sahara,2018,2,22.4496,4.6718,22.065,0.917,247.107,0.02,4.967,-0.47,8.369
Sahara,2018,3,22.4496,4.6718,27.432,5.193,287.948,0.0332,4.369,1.873,10.283
Sahara,2018,4,22.4496,4.6718,27.244,0.886,309.464,0.02,5.444,0.437,10.244
Sahara,2018,5,22.4496,4.6718,35.687,4.269,320.734,0.0312,1.733,0.215,11.313
Sahara,2018,6,22.4496,4.6718,37.027,12.869,309.241,0.0206,4.424,1.366,10.624
Sahara,2018,7,22.4496,4.6718,38.601,11.445,310.833,0.0279,3.728,1.404,9.584
Sahara,2018,8,22.4496,4.6718,36.631,8.023,306.68,0.0306,2.845,1.749,9.937
Sahara,2018,9,22.4496,4.6718,33.562,2.098,272.864,0.0337,3.885,1.1,10.593
Sahara,2018,10,22.4496,4.6718,33.132,4.009,241.306,0.0272,2.656,-0.474,8.948
Sahara,2018,11,22.4496,4.6718,27.879,11.159,246.072,0.0689,3.072,-1.133,10.467
Sahara,2018,12,22.4496,4.6718,20.314,0.0,240.201,0.0309,3.271,-0.681,7.772
Sahara,2019,1,22.4496,4.6718,23.505,1.616,232.727,0.0234,2.528,0.892,8.072
Sahara,2019,2,22.4496,4.6718,21.871,0.0,261.7,0.02,4.327,-0.256,7.246
Sahara,2019,3,22.4496,4.6718,26.23,10.967,287.49,0.0403,3.931,-1.251,8.218
Sahara,2019,4,22.4496,4.6718,26.234,9.919,317.774,0.0353,3.662,-1.052,9.681
Sahara,2019,5,22.4496,4.6718,36.689,5.526,313.325,0.02,5.156,0.43,8.953
Sahara,2019,6,22.4496,4.6718,35.542,1.89,323.683,0.0202,2.896,1.277,10.678
Sahara,2019,7,22.4496,4.6718,39.593,7.035,349.424,0.02,2.416,-0.526,10.987
Sahara,2019,8,22.4496,4.6718,34.349,10.178,283.447,0.0402,1.878,0.119,10.402
Sahara,2019,9,22.4496,4.6718,37.456,4.152,278.497,0.0233,2.456,-0.215,10.798
Sahara,2019,10,22.4496,4.6718,29.268,15.997,261.66,0.0416,3.06,-0.302,10.075
Sahara,2019,11,22.4496,4.6718,23.542,0.0,235.113,0.0398,4.98,1.881,9.349
Sahara,2019,12,22.4496,4.6718,22.947,6.179,223.555,0.0261,4.024,-0.506,7.775
Sahara,2020,1,22.4496,4.6718,22.179,2.528,250.407,0.042,3.734,0.058,8.565
Sahara,2020,2,22.4496,4.6718,22.177,0.214,283.682,0.0254,4.04,-0.205,10.087
Sahara,2020,3,22.4496,4.6718,27.14,4.605,282.149,0.0408,5.026,0.783,9.719
Sahara,2020,4,22.4496,4.6718,31.342,0.0,295.32,0.0204,1.41,1.328,8.163
Sahara,2020,5,22.4496,4.6718,33.293,4.147,319.364,0.02,3.419,0.44,9.814
Sahara,2020,6,22.4496,4.6718,35.768,11.326,303.956,0.0341,2.937,0.919,8.677
Sahara,2020,7,22.4496,4.6718,37.25,8.055,329.672,0.0295,2.08,0.013,11.752
Sahara,2020,8,22.4496,4.6718,35.127,8.685,302.409,0.0287,6.735,0.087,11.815
Sahara,2020,9,22.4496,4.6718,32.851,10.575,288.708,0.0322,3.434,-0.395,8.561
Sahara,2020,10,22.4496,4.6718,31.555,4.784,233.364,0.0582,2.537,0.254,10.955
Sahara,2020,11,22.4496,4.6718,25.787,4.347,228.747,0.0244,3.3,0.863,8.396
Sahara,2020,12,22.4496,4.6718,22.35,3.081,216.628,0.0459,3.694,2.474,8.113
Sahara,2010,1,29.1212,22.4705,20.586,1.333,237.751,0.0388,3.532,-0.76,6.004
Sahara,2010,2,29.1212,22.4705,23.466,6.532,258.293,0.0463,4.715,0.767,8.077
Sahara,2010,3,29.1212,22.4705,26.293,6.364,285.299,0.04,2.945,0.298,9.071
Sahara,2010,4,29.1212,22.4705,29.923,7.672,279.028,0.036,3.405,-0.872,10.358
Sahara,2010,5,29.1212,22.4705,32.913,3.572,337.459,0.028,4.189,0.881,10.803
Sahara,2010,6,29.1212,22.4705,39.927,10.209,317.505,0.02,4.18,0.444,9.46
Sahara,2010,7,29.1212,22.4705,38.643,7.388,324.278,0.0306,2.77,1.133,10.41
Sahara,2010,8,29.1212,22.4705,36.279,6.871,313.81,0.0247,5.147,2.283,10.342
Sahara,2010,9,29.1212,22.4705,29.619,12.642,276.58,0.035,2.794,0.085,10.801
Sahara,2010,10,29.1212,22.4705,30.24,12.134,262.442,0.0426,3.032,1.062,10.277
Sahara,2010,11,29.1212,22.4705,27.495,3.954,242.781,0.0432,3.039,-0.635,7.701
Sahara,2010,12,29.1212,22.4705,22.71,5.649,247.59,0.0254,2.783,0.142,8.851
Sahara,2011,1,29.1212,22.4705,21.208,0.0,226.909,0.0395,3.306,-0.154,7.452
Sahara,2011,2,29.1212,22.4705,24.762,0.0,249.083,0.0427,3.591,1.17,9.183
Sahara,2011,3,29.1212,22.4705,25.947,0.143,288.316,0.0342,4.801,-0.685,11.255
Sahara,2011,4,29.1212,22.4705,29.463,0.0,300.807,0.0281,4.149,0.245,10.98
Sahara,2011,5,29.1212,22.4705,34.21,2.708,311.891,0.0258,3.401,-0.876,11.439
Sahara,2011,6,29.1212,22.4705,36.208,13.368,310.97,0.0361,2.66,-0.475,9.927
Sahara,2011,7,29.1212,22.4705,40.656,9.038,311.054,0.02,1.434,-0.036,9.599
Sahara,2011,8,29.1212,22.4705,36.592,0.0,301.583,0.03,5.447,-1.394,10.18
Sahara,2011,9,29.1212,22.4705,32.719,9.047,267.802,0.0568,3.552,0.377,11.886
Sahara,2011,10,29.1212,22.4705,29.976,8.601,249.992,0.0292,2.768,2.687,9.779
Sahara,2011,11,29.1212,22.4705,26.412,1.095,250.141,0.02,1.62,-0.059,10.26
Sahara,2011,12,29.1212,22.4705,25.919,1.195,228.258,0.02,3.594,0.662,8.988
Sahara,2012,1,29.1212,22.4705,23.366,0.746,246.589,0.0248,4.144,-0.007,8.881
Sahara,2012,2,29.1212,22.4705,23.64,1.275,265.445,0.02,2.222,0.23,6.352
Sahara,2012,3,29.1212,22.4705,25.39,0.037,293.097,0.0229,4.735,0.802,8.882
Sahara,2012,4,29.1212,22.4705,30.201,5.918,314.434,0.0247,1.523,-1.218,9.211
Sahara,2012,5,29.1212,22.4705,30.493,12.18,324.94,0.0269,2.168,1.528,8.699
Sahara,2012,6,29.1212,22.4705,35.401,3.936,326.141,0.0269,4.931,1.545,11.277
Sahara,2012,7,29.1212,22.4705,39.531,5.78,300.762,0.0218,2.532,-0.132,9.257
Sahara,2012,8,29.1212,22.4705,36.237,11.48,319.653,0.02,1.955,-0.291,11.135
Sahara,2012,9,29.1212,22.4705,33.693,5.568,287.167,0.0405,3.477,-0.316,10.471
Sahara,2012,10,29.1212,22.4705,29.65,6.036,252.376,0.0478,3.8,1.536,11.006
Sahara,2012,11,29.1212,22.4705,26.688,2.974,251.432,0.0388,6.624,0.81,10.513
Sahara,2012,12,29.1212,22.4705,23.507,2.604,232.412,0.0404,4.125,1.654,8.787
Sahara,2013,1,29.1212,22.4705,21.306,0.228,227.799,0.0514,2.851,1.467,8.282
Sahara,2013,2,29.1212,22.4705,23.527,0.53,249.622,0.0212,5.574,0.614,10.104
Sahara,2013,3,29.1212,22.4705,28.077,0.0,284.235,0.0236,2.111,0.315,9.604
Sahara,2013,4,29.1212,22.4705,29.251,1.701,300.766,0.0435,1.299,1.002,9.185
Sahara,2013,5,29.1212,22.4705,33.039,3.888,325.645,0.0279,3.723,1.593,12.258
Sahara,2013,6,29.1212,22.4705,38.153,4.815,329.944,0.0262,2.521,-1.069,8.499
Sahara,2013,7,29.1212,22.4705,38.105,9.656,307.153,0.0435,3.683,1.849,11.605
Sahara,2013,8,29.1212,22.4705,35.329,10.833,309.201,0.0289,1.769,0.6,8.851
Sahara,2013,9,29.1212,22.4705,35.681,6.835,297.246,0.02,3.662,1.929,9.309
Sahara,2013,10,29.1212,22.4705,29.761,5.388,250.662,0.0404,1.945,0.389,9.293
Sahara,2013,11,29.1212,22.4705,25.677,0.999,251.331,0.0385,2.251,-0.794,7.231
Sahara,2013,12,29.1212,22.4705,23.89,4.102,242.901,0.0343,2.39,1.419,7.412
Sahara,2014,1,29.1212,22.4705,22.28,0.0,235.331,0.043,2.64,1.315,5.181
Sahara,2014,2,29.1212,22.4705,22.233,0.315,274.925,0.02,4.305,1.557,7.907
Sahara,2014,3,29.1212,22.4705,25.44,2.102,265.185,0.0256,5.031,1.023,8.97
Sahara,2014,4,29.1212,22.4705,30.17,5.324,310.224,0.0204,5.342,1.816,11.304
Sahara,2014,5,29.1212,22.4705,32.736,0.919,315.705,0.02,1.378,0.995,11.294
Sahara,2014,6,29.1212,22.4705,37.793,4.296,317.056,0.026,3.316,0.943,11.577
Sahara,2014,7,29.1212,22.4705,39.638,3.936,321.187,0.02,3.382,1.364,12.242
Sahara,2014,8,29.1212,22.4705,39.026,10.702,301.4,0.0332,1.418,1.84,10.092
Sahara,2014,9,29.1212,22.4705,34.759,11.18,267.547,0.034,5.356,0.79,9.622
Sahara,2014,10,29.1212,22.4705,29.81,11.345,266.843,0.029,5.461,1.466,9.614
Sahara,2014,11,29.1212,22.4705,24.212,9.216,245.793,0.0301,3.222,3.626,8.677
Sahara,2014,12,29.1212,22.4705,21.959,0.0,252.721,0.0379,5.189,0.748,10.325
Sahara,2015,1,29.1212,22.4705,20.728,2.186,243.899,0.0483,3.883,-0.126,8.394
Sahara,2015,2,29.1212,22.4705,20.557,0.0,265.813,0.0231,3.186,1.331,9.853
Sahara,2015,3,29.1212,22.4705,26.802,9.248,285.027,0.0399,3.788,-0.785,10.652
Sahara,2015,4,29.1212,22.4705,26.332,0.655,302.729,0.02,2.958,2.339,10.781
Sahara,2015,5,29.1212,22.4705,32.971,3.122,306.201,0.0305,3.2,-1.466,10.394
Sahara,2015,6,29.1212,22.4705,37.587,10.853,324.266,0.0277,5.884,0.507,12.523
Sahara,2015,7,29.1212,22.4705,37.191,11.224,304.415,0.0313,2.05,-0.105,11.742
Sahara,2015,8,29.1212,22.4705,36.01,11.873,317.673,0.034,4.693,1.031,11.312
Sahara,2015,9,29.1212,22.4705,35.125,15.824,273.627,0.0394,2.279,1.494,11.139
Sahara,2015,10,29.1212,22.4705,29.194,0.0,250.752,0.0353,3.42,0.68,8.347
Sahara,2015,11,29.1212,22.4705,27.521,6.373,246.893,0.0418,4.129,0.959,7.919
Sahara,2015,12,29.1212,22.4705,23.631,6.166,246.551,0.0441,2.342,-0.311,7.627
Sahara,2016,1,29.1212,22.4705,22.284,1.047,229.792,0.0243,0.982,-2.619,7.376
Sahara,2016,2,29.1212,22.4705,26.552,8.187,247.718,0.0442,1.743,-0.812,6.899
Sahara,2016,3,29.1212,22.4705,25.662,0.806,282.527,0.0313,3.096,0.536,7.718
Sahara,2016,4,29.1212,22.4705,27.983,0.0,308.992,0.02,1.255,0.437,7.554
Sahara,2016,5,29.1212,22.4705,36.491,2.685,325.786,0.0298,2.354,0.576,11.324
Sahara,2016,6,29.1212,22.4705,37.102,8.444,311.704,0.0359,2.917,0.849,11.824
Sahara,2016,7,29.1212,22.4705,39.003,9.859,325.392,0.0366,5.295,0.466,11.998
Sahara,2016,8,29.1212,22.4705,38.326,7.038,289.147,0.0377,3.253,-0.708,11.151
Sahara,2016,9,29.1212,22.4705,36.147,1.945,290.223,0.02,3.02,2.341,9.829
Sahara,2016,10,29.1212,22.4705,30.135,10.051,240.335,0.0477,3.577,2.362,7.79
Sahara,2016,11,29.1212,22.4705,25.428,1.287,230.685,0.0471,3.532,-0.056,7.812
Sahara,2016,12,29.1212,22.4705,22.227,1.105,222.356,0.0346,3.069,-0.258,7.824
Sahara,2017,1,29.1212,22.4705,22.36,0.0,239.588,0.0537,6.045,-0.554,8.009
Sahara,2017,2,29.1212,22.4705,21.483,5.228,253.515,0.0395,5.896,0.49,9.833
Sahara,2017,3,29.1212,22.4705,26.781,0.0,290.592,0.02,5.108,-0.087,9.086
Sahara,2017,4,29.1212,22.4705,28.367,0.0,298.232,0.02,3.22,-0.008,10.375
Sahara,2017,5,29.1212,22.4705,34.634,2.169,314.386,0.02,5.283,-0.322,10.054
Sahara,2017,6,29.1212,22.4705,35.235,1.072,328.07,0.02,5.039,1.541,14.098
Sahara,2017,7,29.1212,22.4705,37.889,7.422,305.969,0.0369,3.642,1.151,9.567
Sahara,2017,8,29.1212,22.4705,37.456,9.821,303.89,0.0271,4.927,2.55,9.841
Sahara,2017,9,29.1212,22.4705,35.081,0.0,286.686,0.02,2.87,-0.813,9.565
Sahara,2017,10,29.1212,22.4705,31.258,0.0,253.905,0.0241,5.397,0.932,8.202
Sahara,2017,11,29.1212,22.4705,25.293,11.224,248.173,0.038,3.18,0.265,7.819
Sahara,2017,12,29.1212,22.4705,20.506,0.29,248.892,0.0268,3.376,0.641,10.583
Sahara,2018,1,29.1212,22.4705,22.013,5.912,235.047,0.0393,3.515,-0.274,7.785
Sahara,2018,2,29.1212,22.4705,24.404,0.0,257.501,0.0356,2.511,1.595,8.565
Sahara,2018,3,29.1212,22.4705,25.752,0.0,276.264,0.0285,5.594,1.068,10.95
Sahara,2018,4,29.1212,22.4705,28.186,2.493,314.707,0.02,4.658,1.233,10.475
Sahara,2018,5,29.1212,22.4705,33.507,1.055,336.725,0.0206,3.909,0.087,10.878
Sahara,2018,6,29.1212,22.4705,37.175,8.6,332.343,0.02,1.74,0.584,8.411
Sahara,2018,7,29.1212,22.4705,37.515,6.427,323.889,0.0447,1.166,2.774,10.84
Sahara,2018,8,29.1212,22.4705,37.45,3.341,312.469,0.0229,3.426,-1.437,10.855
Sahara,2018,9,29.1212,22.4705,35.269,7.519,291.742,0.0443,2.731,2.095,10.482
Sahara,2018,10,29.1212,22.4705,30.075,7.396,258.193,0.02,3.277,-0.864,10.853
Sahara,2018,11,29.1212,22.4705,28.379,8.408,238.644,0.0348,2.711,2.443,7.856
Sahara,2018,12,29.1212,22.4705,19.538,7.121,250.005,0.0573,4.746,1.702,8.824
Sahara,2019,1,29.1212,22.4705,18.886,1.647,247.245,0.0317,3.283,-0.464,6.567
Sahara,2019,2,29.1212,22.4705,25.829,8.497,257.474,0.0441,2.323,1.143,10.733
Sahara,2019,3,29.1212,22.4705,23.706,3.391,285.39,0.0333,5.471,2.536,9.438
Sahara,2019,4,29.1212,22.4705,31.01,3.337,296.179,0.0285,4.306,0.717,9.043
Sahara,2019,5,29.1212,22.4705,33.305,3.176,310.547,0.0258,4.002,1.48,9.489
Sahara,2019,6,29.1212,22.4705,36.062,13.218,323.355,0.0355,3.29,1.633,12.389
Sahara,2019,7,29.1212,22.4705,39.67,8.57,310.247,0.0501,4.528,0.043,13.303
Sahara,2019,8,29.1212,22.4705,36.125,14.643,317.283,0.0293,4.198,1.282,14.115
Sahara,2019,9,29.1212,22.4705,32.887,14.194,280.173,0.0328,3.356,0.502,8.494
Sahara,2019,10,29.1212,22.4705,30.468,10.831,259.882,0.0389,3.322,0.495,9.515
Sahara,2019,11,29.1212,22.4705,27.665,6.088,227.002,0.0381,3.699,1.624,10.133
Sahara,2019,12,29.1212,22.4705,25.734,3.522,242.633,0.0222,4.016,-0.575,8.346
Sahara,2020,1,29.1212,22.4705,26.545,2.75,232.391,0.0417,2.88,-0.461,10.837
Sahara,2020,2,29.1212,22.4705,24.672,2.382,253.582,0.0297,5.351,0.807,5.316
Sahara,2020,3,29.1212,22.4705,29.631,2.268,283.434,0.0376,4.058,1.247,9.34
Sahara,2020,4,29.1212,22.4705,28.155,4.121,316.816,0.02,2.626,1.721,9.156
Sahara,2020,5,29.1212,22.4705,33.384,3.507,318.321,0.02,2.853,0.73,10.47
Sahara,2020,6,29.1212,22.4705,38.665,14.358,340.125,0.0427,3.322,-0.123,11.58
Sahara,2020,7,29.1212,22.4705,38.878,11.752,325.202,0.0314,4.444,1.761,12.603
Sahara,2020,8,29.1212,22.4705,36.88,5.665,293.924,0.0229,3.808,1.02,8.735
Sahara,2020,9,29.1212,22.4705,33.244,9.437,271.003,0.0443,3.131,-0.223,9.826
Sahara,2020,10,29.1212,22.4705,30.588,3.606,255.074,0.0391,2.585,-1.158,7.214
Sahara,2020,11,29.1212,22.4705,25.373,0.0,237.552,0.0491,1.846,0.217,10.679
Sahara,2020,12,29.1212,22.4705,23.684,1.529,233.431,0.0399,5.535,-0.031,7.845
Sahara,2010,1,25.7264,16.5119,19.932,1.948,226.972,0.0329,2.41,1.574,6.795
Sahara,2010,2,25.7264,16.5119,23.667,0.0,258.815,0.02,2.989,2.711,9.594
Sahara,2010,3,25.7264,16.5119,25.807,14.332,270.848,0.059,1.661,0.256,7.21
Sahara,2010,4,25.7264,16.5119,30.386,3.224,299.423,0.0359,2.819,0.827,10.8
Sahara,2010,5,25.7264,16.5119,31.775,2.006,319.51,0.0254,5.205,0.284,10.409
Sahara,2010,6,25.7264,16.5119,35.619,8.32,322.029,0.0253,3.387,1.052,10.055
Sahara,2010,7,25.7264,16.5119,36.842,10.191,288.714,0.0315,2.118,1.703,9.587
Sahara,2010,8,25.7264,16.5119,36.087,8.806,296.546,0.0299,3.617,0.078,9.896
Sahara,2010,9,25.7264,16.5119,32.485,3.849,280.606,0.0327,1.786,1.26,10.34
Sahara,2010,10,25.7264,16.5119,31.462,8.2,263.871,0.0614,3.138,-0.546,7.904
Sahara,2010,11,25.7264,16.5119,28.634,12.075,231.783,0.0445,3.111,1.724,7.162
Sahara,2010,12,25.7264,16.5119,20.122,11.67,238.124,0.0544,3.254,0.966,6.268
Sahara,2011,1,25.7264,16.5119,20.739,1.957,218.32,0.0362,3.063,0.197,6.776
Sahara,2011,2,25.7264,16.5119,21.578,0.0,258.947,0.0252,1.85,0.563,7.41
Sahara,2011,3,25.7264,16.5119,25.308,0.0,286.828,0.02,3.576,-0.308,8.552
Sahara,2011,4,25.7264,16.5119,31.728,5.126,313.8,0.0282,3.975,-1.281,10.046
Sahara,2011,5,25.7264,16.5119,33.663,9.895,313.909,0.0347,3.771,1.658,10.535
Sahara,2011,6,25.7264,16.5119,38.17,0.181,308.86,0.02,4.443,1.174,12.059
Sahara,2011,7,25.7264,16.5119,36.984,6.21,317.761,0.0402,5.533,1.294,12.031
Sahara,2011,8,25.7264,16.5119,38.931,7.977,298.591,0.031,2.326,0.325,9.056
Sahara,2011,9,25.7264,16.5119,35.538,10.639,294.296,0.0208,5.782,-1.072,9.361
Sahara,2011,10,25.7264,16.5119,29.069,12.231,259.756,0.044,2.549,-0.876,10.363
Sahara,2011,11,25.7264,16.5119,27.198,10.41,244.997,0.0202,2.007,0.965,7.601
Sahara,2011,12,25.7264,16.5119,22.234,0.0,244.476,0.0357,4.101,-0.134,8.555
Sahara,2012,1,25.7264,16.5119,19.993,1.017,215.75,0.0227,3.113,2.875,5.269
Sahara,2012,2,25.7264,16.5119,21.206,1.867,275.194,0.0298,4.343,0.162,8.149
Sahara,2012,3,25.7264,16.5119,26.123,0.0,287.243,0.02,4.568,0.539,9.133
Sahara,2012,4,25.7264,16.5119,27.536,0.0,314.487,0.02,3.834,-0.38,9.778
